Reserva;Hospede;Email;Contagem de Reserva;DataCheckin
425400;Paulo Figueiredo;paulo.figueiredo@gmail.com;1.0;5/5/25
425447;Vinícius Pinto;vinícius365@outlook.com;1.0;5/5/25
425518;Aline Castro;acastro@outlook.com;1.0;5/5/25
425669;Bruno Santos;bruno.santos@gmail.com;1.0;5/5/25
425709;Felipe Ramos;framos@hotmail.com;1.0;5/4/25
425628;Diego Martins;diego.martins@outlook.com;1.0;5/4/25
425430;Paulo Figueiredo;pfigueiredo@yahoo.com.br;1.0;5/4/25
425429;Carlos Souza;csouza@gmail.com;1.0;5/4/25
425281;Juliana Pereira;jpereira@hotmail.com;1.0;5/4/25
425598;Aline Castro;aline355@outlook.com;1.0;5/4/25
425381;Simone Azevedo;simone.azevedo@uol.com.br;1.0;5/4/25
425722;Felipe Ramos;felipe943@hotmail.com;1.0;5/4/25
425437;Simone Azevedo;simone.azevedo@gmail.com;1.0;5/4/25
425695;Aline Castro;aline.castro@hotmail.com;1.0;5/4/25
425692;Cristina Batista;cristina.batista@hotmail.com;2.0;5/4/25
425550;Fernanda Lima;fernanda.lima@hotmail.com;1.0;5/4/25
425698;Simone Azevedo;sazevedo@hotmail.com;1.0;5/4/25
425424;Amanda Nunes;anunes@yahoo.com.br;1.0;5/4/25
425443;Priscila Gomes;priscila53@hotmail.com;1.0;5/4/25
425300;Eduardo Cunha;eduardo462@gmail.com;1.0;5/4/25
425376;Luciana Melo;luciana.melo@hotmail.com;1.0;5/4/25
425736;Carlos Souza;csouza@yahoo.com.br;1.0;5/4/25
425331;Pedro Oliveira;pedro498@hotmail.com;1.0;5/4/25
425595;Henrique Dias;hdias@outlook.com;1.0;5/4/25
425449;Natália Campos;ncampos@gmail.com;1.0;5/4/25
425664;Cristina Batista;cristina.batista@gmail.com;1.0;5/4/25
425463;Roberto Macedo;rmacedo@outlook.com;1.0;5/4/25
425582;Mariana Costa;mcosta@yahoo.com.br;1.0;5/4/25
425627;Leandro Vieira;lvieira@outlook.com;1.0;5/4/25
425578;Fábio Nascimento;fábio.nascimento@yahoo.com.br;1.0;5/4/25
425584;Rafael Alves;rafael.alves@yahoo.com.br;1.0;5/4/25
425287;Camila Rocha;crocha@yahoo.com.br;1.0;5/4/25
425718;Natália Campos;ncampos@outlook.com;1.0;5/4/25
425418;Carlos Souza;carlos.souza@outlook.com;1.0;5/4/25
425376;Débora Lopes;débora64@outlook.com;1.0;5/4/25
425356;Juliana Pereira;jpereira@outlook.com;1.0;5/4/25
425641;Leandro Vieira;leandro273@outlook.com;1.0;5/4/25
425552;Fernanda Lima;fernanda.lima@hotmail.com;1.0;5/4/25
425350;Mariana Costa;mariana215@yahoo.com.br;1.0;5/4/25
425633;Luciana Melo;lmelo@outlook.com;1.0;5/4/25
425269;Rafael Alves;ralves@uol.com.br;1.0;5/4/25
425372;Cristina Batista;cristina.batista@yahoo.com.br;1.0;5/4/25
425379;Mariana Costa;mcosta@yahoo.com.br;1.0;5/4/25
425636;Thiago Carvalho;thiago608@outlook.com;1.0;5/4/25
425271;Débora Lopes;débora110@yahoo.com.br;1.0;5/4/25
425278;Henrique Dias;henrique611@uol.com.br;1.0;5/4/25
425577;Débora Lopes;débora.lopes@gmail.com;1.0;5/4/25
425544;Vinícius Pinto;vinícius863@uol.com.br;1.0;5/4/25
425771;Eliane Duarte;eliane.duarte@hotmail.com;1.0;5/4/25
425578;Tatiane Monteiro;tatiane657@uol.com.br;1.0;5/4/25
425677;André Correia;andré652@hotmail.com;1.0;5/4/25
425675;Marcos Cavalcanti;marcos54@outlook.com;1.0;5/4/25
425551;Marcos Cavalcanti;marcos.cavalcanti@gmail.com;1.0;5/4/25
425592;André Correia;andré.correia@outlook.com;1.0;5/4/25
425384;Vinícius Pinto;vpinto@uol.com.br;1.0;5/3/25
425581;Juliana Pereira;jpereira@hotmail.com;1.0;5/3/25
425488;Pedro Oliveira;poliveira@gmail.com;1.0;5/3/25
425689;Natália Campos;ncampos@gmail.com;1.0;5/3/25
425341;Leonardo Ribeiro;lribeiro@yahoo.com.br;1.0;5/3/25
425751;Tatiane Monteiro;tmonteiro@hotmail.com;1.0;5/3/25
425454;Leandro Vieira;leandro568@hotmail.com;1.0;5/3/25
425534;Leandro Vieira;lvieira@hotmail.com;1.0;5/3/25
425446;Mariana Costa;mariana.costa@uol.com.br;1.0;5/3/25
425436;Pedro Oliveira;pedro640@outlook.com;1.0;5/3/25
425403;Natália Campos;ncampos@hotmail.com;1.0;5/3/25
425669;Henrique Dias;henrique326@gmail.com;1.0;5/3/25
425425;Thiago Carvalho;thiago.carvalho@outlook.com;1.0;5/3/25
425356;Leonardo Ribeiro;lribeiro@gmail.com;1.0;5/2/25
425575;Eduardo Cunha;ecunha@gmail.com;1.0;5/2/25
425564;Aline Castro;aline355@gmail.com;1.0;5/2/25
425343;Renata Freitas;renata670@gmail.com;1.0;5/2/25
425759;Amanda Nunes;amanda.nunes@uol.com.br;1.0;5/2/25
425740;Marcos Cavalcanti;marcos.cavalcanti@hotmail.com;1.0;5/2/25
425628;Marcelo Barbosa;marcelo.barbosa@outlook.com;2.0;5/2/25
425723;Felipe Ramos;felipe.ramos@uol.com.br;1.0;5/2/25
425697;Thiago Carvalho;thiago.carvalho@outlook.com;1.0;5/2/25
425364;Amanda Nunes;amanda524@uol.com.br;1.0;5/2/25
425563;Paulo Figueiredo;paulo.figueiredo@yahoo.com.br;1.0;5/2/25
425460;Henrique Dias;hdias@uol.com.br;1.0;5/2/25
425752;Paulo Figueiredo;pfigueiredo@outlook.com;1.0;5/2/25
425509;Patrícia Moreira;patrícia.moreira@yahoo.com.br;1.0;5/2/25
425726;Thiago Carvalho;thiago.carvalho@gmail.com;1.0;5/2/25
425798;Pedro Oliveira;poliveira@yahoo.com.br;1.0;5/2/25
425662;Débora Lopes;dlopes@uol.com.br;1.0;5/2/25
425658;Paulo Figueiredo;paulo.figueiredo@yahoo.com.br;1.0;5/2/25
425402;Juliana Pereira;juliana.pereira@outlook.com;1.0;5/2/25
425610;Ana Silva;asilva@outlook.com;1.0;5/2/25
425570;André Correia;acorreia@uol.com.br;1.0;5/2/25
425672;Fernanda Lima;fernanda.lima@hotmail.com;1.0;5/2/25
425687;Larissa Ferreira;lferreira@uol.com.br;1.0;5/2/25
425649;Larissa Ferreira;larissa94@yahoo.com.br;1.0;5/2/25
425405;Rodrigo Teixeira;rteixeira@outlook.com;1.0;5/2/25
425324;Bruno Santos;bsantos@yahoo.com.br;1.0;5/2/25
425374;Fernanda Lima;fernanda.lima@uol.com.br;1.0;5/2/25
425344;Amanda Nunes;amanda854@uol.com.br;1.0;5/2/25
425768;Juliana Pereira;juliana906@gmail.com;1.0;5/2/25
425572;Isabela Cardoso;icardoso@uol.com.br;1.0;5/2/25
425386;Leonardo Ribeiro;leonardo.ribeiro@uol.com.br;1.0;5/2/25
425414;Pedro Oliveira;poliveira@gmail.com;1.0;5/2/25
425661;Marcelo Barbosa;mbarbosa@outlook.com;1.0;5/2/25
425599;Cristina Batista;cbatista@gmail.com;1.0;5/2/25
425564;Fernanda Lima;fernanda912@outlook.com;1.0;5/2/25
425386;Camila Rocha;camila102@yahoo.com.br;1.0;5/2/25
425711;Aline Castro;aline367@uol.com.br;1.0;5/2/25
425725;Fernanda Lima;flima@gmail.com;1.0;5/2/25
425370;Tatiane Monteiro;tmonteiro@outlook.com;1.0;5/2/25
425542;Débora Lopes;débora.lopes@uol.com.br;1.0;5/2/25
425478;Isabela Cardoso;isabela54@gmail.com;1.0;5/2/25
425604;Vanessa Mendes;vanessa.mendes@hotmail.com;1.0;5/2/25
425598;Renata Freitas;renata322@gmail.com;1.0;5/2/25
425670;Diego Martins;diego.martins@hotmail.com;1.0;5/2/25
425727;Camila Rocha;camila.rocha@gmail.com;1.0;5/2/25
425586;Simone Azevedo;simone208@yahoo.com.br;1.0;5/2/25
425619;Carlos Souza;carlos404@uol.com.br;1.0;5/2/25
425686;André Correia;andré.correia@hotmail.com;1.0;5/2/25
425650;Cristina Batista;cristina318@outlook.com;1.0;5/2/25
425613;Henrique Dias;henrique.dias@yahoo.com.br;1.0;5/2/25
425770;Carlos Souza;csouza@uol.com.br;1.0;5/2/25
425462;Vanessa Mendes;vanessa392@uol.com.br;1.0;5/1/25
425459;Isabela Cardoso;isabela182@gmail.com;1.0;5/1/25
425675;Patrícia Moreira;pmoreira@hotmail.com;1.0;5/1/25
425595;Diego Martins;diego.martins@uol.com.br;1.0;5/1/25
425463;Leandro Vieira;lvieira@uol.com.br;1.0;5/1/25
425742;Aline Castro;aline214@yahoo.com.br;1.0;5/1/25
425835;Renata Freitas;renata838@gmail.com;1.0;5/1/25
425443;Juliana Pereira;juliana251@gmail.com;1.0;5/1/25
425366;Leandro Vieira;leandro.vieira@uol.com.br;1.0;5/1/25
425765;Natália Campos;natália183@outlook.com;1.0;5/1/25
425445;Pedro Oliveira;pedro936@hotmail.com;1.0;5/1/25
425537;Ana Silva;ana198@hotmail.com;1.0;5/1/25
425462;Cristina Batista;cristina920@gmail.com;1.0;5/1/25
425525;Diego Martins;diego244@gmail.com;1.0;5/1/25
425475;Fernanda Lima;fernanda.lima@yahoo.com.br;1.0;5/1/25
425672;Débora Lopes;dlopes@hotmail.com;1.0;5/1/25
425842;Larissa Ferreira;larissa.ferreira@uol.com.br;1.0;5/1/25
425813;Mariana Costa;mariana.costa@yahoo.com.br;1.0;5/1/25
425573;Amanda Nunes;amanda227@gmail.com;1.0;5/1/25
425523;Marcos Cavalcanti;marcos.cavalcanti@gmail.com;1.0;5/1/25
425747;André Correia;andré.correia@yahoo.com.br;1.0;5/1/25
425704;Fábio Nascimento;fnascimento@gmail.com;1.0;5/1/25
425830;Luciana Melo;luciana460@yahoo.com.br;1.0;5/1/25
425510;Thiago Carvalho;thiago718@outlook.com;1.0;5/1/25
425370;Priscila Gomes;priscila612@gmail.com;2.0;5/1/25
425456;Renata Freitas;renata112@hotmail.com;1.0;5/1/25
425726;Débora Lopes;débora579@yahoo.com.br;1.0;5/1/25
425609;Felipe Ramos;felipe.ramos@uol.com.br;1.0;5/1/25
425828;Renata Freitas;renata423@uol.com.br;1.0;5/1/25
425644;Carlos Souza;csouza@gmail.com;1.0;5/1/25
425583;Leandro Vieira;leandro154@uol.com.br;1.0;5/1/25
425795;Ana Silva;ana485@gmail.com;1.0;5/1/25
425807;Juliana Pereira;juliana.pereira@outlook.com;1.0;5/1/25
425544;Roberto Macedo;roberto.macedo@uol.com.br;1.0;5/1/25
425725;Tatiane Monteiro;tmonteiro@hotmail.com;1.0;5/1/25
425866;Felipe Ramos;felipe176@yahoo.com.br;1.0;5/1/25
425770;André Correia;andré.correia@uol.com.br;1.0;5/1/25
425593;Aline Castro;acastro@outlook.com;1.0;5/1/25
425402;Débora Lopes;dlopes@hotmail.com;1.0;5/1/25
425634;Débora Lopes;débora.lopes@hotmail.com;1.0;5/1/25
425524;Roberto Macedo;roberto.macedo@gmail.com;2.0;5/1/25
425421;Marcelo Barbosa;marcelo373@yahoo.com.br;1.0;5/1/25
425599;Renata Freitas;rfreitas@uol.com.br;1.0;5/1/25
425660;Vinícius Pinto;vinícius790@outlook.com;1.0;5/1/25
425833;Larissa Ferreira;larissa.ferreira@hotmail.com;1.0;5/1/25
425654;Leandro Vieira;leandro352@hotmail.com;1.0;5/1/25
425432;Juliana Pereira;jpereira@hotmail.com;1.0;5/1/25
425713;Patrícia Moreira;patrícia.moreira@hotmail.com;1.0;5/1/25
425429;André Correia;andré.correia@outlook.com;1.0;5/1/25
425509;Mariana Costa;mcosta@outlook.com;1.0;5/1/25
425805;André Correia;andré.correia@outlook.com;1.0;5/1/25
425540;Marcelo Barbosa;marcelo974@gmail.com;1.0;5/1/25
425892;Pedro Oliveira;pedro.oliveira@gmail.com;1.0;5/1/25
425605;Diego Martins;diego.martins@uol.com.br;1.0;5/1/25
425685;Larissa Ferreira;larissa.ferreira@uol.com.br;1.0;5/1/25
425663;Henrique Dias;henrique798@yahoo.com.br;1.0;5/1/25
425539;Eduardo Cunha;ecunha@gmail.com;1.0;5/1/25
425445;Isabela Cardoso;isabela187@uol.com.br;1.0;5/1/25
425718;Thiago Carvalho;thiago560@uol.com.br;1.0;5/1/25
425791;Vinícius Pinto;vpinto@uol.com.br;1.0;5/1/25
425828;Carlos Souza;csouza@hotmail.com;1.0;5/1/25
425687;Débora Lopes;débora.lopes@gmail.com;1.0;5/1/25
425819;Fernanda Lima;fernanda.lima@uol.com.br;1.0;5/1/25
425876;Larissa Ferreira;lferreira@uol.com.br;1.0;5/1/25
425579;Bruno Santos;bruno564@hotmail.com;1.0;5/1/25
425596;Natália Campos;natália310@gmail.com;1.0;5/1/25
425875;Rodrigo Teixeira;rodrigo142@yahoo.com.br;1.0;5/1/25
425510;Débora Lopes;dlopes@outlook.com;1.0;5/1/25
425681;Rafael Alves;rafael22@outlook.com;1.0;5/1/25
425705;Gustavo Araujo;gustavo.araujo@yahoo.com.br;1.0;5/1/25
425530;Amanda Nunes;amanda315@hotmail.com;1.0;5/1/25
425828;Débora Lopes;débora.lopes@uol.com.br;1.0;5/1/25
425465;Leonardo Ribeiro;leonardo.ribeiro@gmail.com;1.0;5/1/25
425914;Juliana Pereira;jpereira@uol.com.br;1.0;5/1/25
425762;Débora Lopes;dlopes@yahoo.com.br;1.0;5/1/25
425830;Renata Freitas;renata.freitas@uol.com.br;1.0;5/1/25
425751;Vinícius Pinto;vinícius.pinto@yahoo.com.br;1.0;5/1/25
425670;Rodrigo Teixeira;rodrigo701@hotmail.com;1.0;5/1/25
425596;Felipe Ramos;felipe957@yahoo.com.br;1.0;5/1/25
425902;Marcelo Barbosa;marcelo.barbosa@outlook.com;1.0;5/1/25
425749;Henrique Dias;hdias@hotmail.com;1.0;5/1/25
425452;Luciana Melo;lmelo@outlook.com;1.0;5/1/25
425747;Roberto Macedo;roberto.macedo@hotmail.com;1.0;5/1/25
425892;Amanda Nunes;anunes@uol.com.br;1.0;5/1/25
425433;Carlos Souza;carlos.souza@hotmail.com;1.0;5/1/25
425860;Henrique Dias;henrique13@yahoo.com.br;1.0;5/1/25
425806;Henrique Dias;henrique.dias@uol.com.br;1.0;5/1/25
425727;Carlos Souza;carlos328@hotmail.com;1.0;5/1/25
425602;Leonardo Ribeiro;leonardo.ribeiro@hotmail.com;1.0;5/1/25
425641;Aline Castro;aline.castro@yahoo.com.br;1.0;4/30/25
425756;Henrique Dias;hdias@yahoo.com.br;1.0;4/30/25
425474;Vanessa Mendes;vmendes@yahoo.com.br;1.0;4/30/25
425878;Henrique Dias;henrique.dias@gmail.com;1.0;4/30/25
425568;André Correia;acorreia@yahoo.com.br;1.0;4/30/25
425723;Natália Campos;natália.campos@uol.com.br;1.0;4/30/25
425852;Cristina Batista;cristina303@yahoo.com.br;1.0;4/30/25
425711;Henrique Dias;henrique729@hotmail.com;1.0;4/30/25
425451;Fábio Nascimento;fábio.nascimento@yahoo.com.br;1.0;4/30/25
425941;Renata Freitas;renata.freitas@yahoo.com.br;1.0;4/30/25
425781;Marcelo Barbosa;marcelo752@outlook.com;1.0;4/30/25
425481;Mariana Costa;mcosta@uol.com.br;1.0;4/30/25
425745;Eliane Duarte;eliane192@outlook.com;1.0;4/30/25
425553;Simone Azevedo;simone.azevedo@gmail.com;1.0;4/30/25
425765;Gustavo Araujo;gustavo.araujo@uol.com.br;1.0;4/30/25
425587;Fábio Nascimento;fábio.nascimento@gmail.com;1.0;4/30/25
425551;Eliane Duarte;eliane.duarte@uol.com.br;1.0;4/30/25
425597;Fernanda Lima;fernanda.lima@uol.com.br;1.0;4/30/25
425754;Henrique Dias;hdias@hotmail.com;1.0;4/30/25
425573;Vanessa Mendes;vmendes@uol.com.br;1.0;4/30/25
425723;Ana Silva;ana.silva@uol.com.br;1.0;4/30/25
425833;Henrique Dias;henrique.dias@outlook.com;1.0;4/30/25
425832;Larissa Ferreira;larissa220@uol.com.br;1.0;4/30/25
425699;Amanda Nunes;amanda785@outlook.com;1.0;4/30/25
425927;Henrique Dias;henrique.dias@uol.com.br;1.0;4/30/25
425497;Vanessa Mendes;vanessa.mendes@hotmail.com;1.0;4/30/25
425577;Diego Martins;diego.martins@gmail.com;1.0;4/30/25
425843;Renata Freitas;rfreitas@outlook.com;1.0;4/30/25
425589;Amanda Nunes;amanda899@gmail.com;1.0;4/30/25
425614;Bruno Santos;bruno902@yahoo.com.br;1.0;4/30/25
425585;Vanessa Mendes;vanessa656@outlook.com;1.0;4/30/25
425752;Bruno Santos;bruno.santos@hotmail.com;1.0;4/30/25
425523;Isabela Cardoso;isabela385@gmail.com;1.0;4/30/25
425639;Marcos Cavalcanti;marcos.cavalcanti@outlook.com;1.0;4/30/25
425804;Larissa Ferreira;larissa.ferreira@outlook.com;1.0;4/30/25
425864;Rodrigo Teixeira;rodrigo675@uol.com.br;1.0;4/30/25
425772;Eliane Duarte;eduarte@outlook.com;1.0;4/30/25
425577;Bruno Santos;bsantos@outlook.com;1.0;4/30/25
425801;Débora Lopes;dlopes@yahoo.com.br;1.0;4/30/25
425898;Renata Freitas;rfreitas@uol.com.br;1.0;4/30/25
425681;Paulo Figueiredo;paulo241@hotmail.com;1.0;4/30/25
425728;Diego Martins;diego430@gmail.com;1.0;4/30/25
425654;Rafael Alves;rafael680@outlook.com;1.0;4/30/25
425594;Marcos Cavalcanti;marcos.cavalcanti@yahoo.com.br;1.0;4/30/25
425657;Eduardo Cunha;eduardo.cunha@hotmail.com;1.0;4/30/25
425794;Paulo Figueiredo;pfigueiredo@gmail.com;1.0;4/30/25
425612;Marcos Cavalcanti;marcos.cavalcanti@uol.com.br;1.0;4/30/25
425959;Eduardo Cunha;eduardo.cunha@yahoo.com.br;1.0;4/30/25
425703;Camila Rocha;camila.rocha@yahoo.com.br;1.0;4/30/25
425637;Cristina Batista;cbatista@hotmail.com;1.0;4/30/25
425645;Débora Lopes;débora730@uol.com.br;1.0;4/30/25
425727;Roberto Macedo;roberto.macedo@yahoo.com.br;1.0;4/30/25
425666;Tatiane Monteiro;tatiane.monteiro@outlook.com;1.0;4/30/25
425578;Fernanda Lima;fernanda.lima@hotmail.com;1.0;4/30/25
425846;Eliane Duarte;eliane941@yahoo.com.br;1.0;4/30/25
425706;Fábio Nascimento;fnascimento@yahoo.com.br;1.0;4/30/25
425858;Amanda Nunes;anunes@hotmail.com;1.0;4/30/25
425570;Amanda Nunes;amanda906@outlook.com;1.0;4/30/25
425945;Vinícius Pinto;vinícius446@uol.com.br;1.0;4/30/25
425900;Roberto Macedo;rmacedo@hotmail.com;1.0;4/30/25
425889;Vanessa Mendes;vanessa312@hotmail.com;1.0;4/30/25
425554;Camila Rocha;camila.rocha@hotmail.com;1.0;4/30/25
425936;Mariana Costa;mariana.costa@uol.com.br;1.0;4/30/25
425881;Priscila Gomes;priscila.gomes@outlook.com;1.0;4/30/25
425823;Natália Campos;natália.campos@gmail.com;1.0;4/30/25
425820;Isabela Cardoso;isabela.cardoso@gmail.com;1.0;4/30/25
425597;Camila Rocha;camila.rocha@outlook.com;1.0;4/30/25
425968;Tatiane Monteiro;tatiane.monteiro@hotmail.com;1.0;4/30/25
425608;Simone Azevedo;simone.azevedo@gmail.com;1.0;4/30/25
425891;Camila Rocha;camila311@uol.com.br;1.0;4/29/25
425962;Carlos Souza;carlos10@gmail.com;1.0;4/29/25
425786;Tatiane Monteiro;tatiane.monteiro@yahoo.com.br;1.0;4/29/25
425846;Vinícius Pinto;vinícius222@yahoo.com.br;1.0;4/29/25
425929;Isabela Cardoso;isabela281@outlook.com;1.0;4/29/25
425752;Vinícius Pinto;vinícius.pinto@hotmail.com;1.0;4/29/25
425891;Paulo Figueiredo;paulo986@uol.com.br;1.0;4/29/25
425827;Patrícia Moreira;patrícia.moreira@uol.com.br;1.0;4/29/25
425715;Natália Campos;natália.campos@outlook.com;1.0;4/29/25
425513;Diego Martins;diego.martins@outlook.com;1.0;4/29/25
425584;André Correia;andré.correia@yahoo.com.br;1.0;4/29/25
425517;Leandro Vieira;leandro.vieira@hotmail.com;1.0;4/29/25
425670;Juliana Pereira;juliana479@outlook.com;1.0;4/29/25
425573;Camila Rocha;camila.rocha@gmail.com;1.0;4/29/25
425680;Marcelo Barbosa;marcelo885@uol.com.br;1.0;4/29/25
425688;Isabela Cardoso;icardoso@yahoo.com.br;1.0;4/29/25
425845;Amanda Nunes;amanda246@outlook.com;1.0;4/29/25
425786;Vinícius Pinto;vinícius932@hotmail.com;1.0;4/29/25
425646;Eduardo Cunha;ecunha@uol.com.br;1.0;4/29/25
425907;Thiago Carvalho;thiago.carvalho@yahoo.com.br;1.0;4/29/25
425547;Patrícia Moreira;pmoreira@yahoo.com.br;1.0;4/29/25
425579;Carlos Souza;csouza@uol.com.br;1.0;4/29/25
425866;Gustavo Araujo;gustavo817@uol.com.br;1.0;4/29/25
425831;Marcos Cavalcanti;marcos573@hotmail.com;1.0;4/29/25
425963;Marcos Cavalcanti;mcavalcanti@outlook.com;1.0;4/29/25
425575;Felipe Ramos;felipe592@outlook.com;1.0;4/29/25
425883;Cristina Batista;cristina378@uol.com.br;1.0;4/29/25
425929;Leandro Vieira;lvieira@outlook.com;1.0;4/29/25
425952;Débora Lopes;débora792@uol.com.br;1.0;4/29/25
425741;Fábio Nascimento;fábio978@gmail.com;1.0;4/29/25
425682;Camila Rocha;camila.rocha@gmail.com;1.0;4/29/25
425943;Rafael Alves;rafael.alves@uol.com.br;1.0;4/29/25
425917;Rodrigo Teixeira;rteixeira@outlook.com;1.0;4/29/25
425757;Fábio Nascimento;fábio.nascimento@gmail.com;1.0;4/29/25
425650;Diego Martins;diego151@hotmail.com;1.0;4/29/25
425599;André Correia;andré787@uol.com.br;1.0;4/29/25
425631;Vinícius Pinto;vpinto@gmail.com;1.0;4/29/25
425570;Bruno Santos;bruno578@hotmail.com;1.0;4/29/25
425918;Pedro Oliveira;pedro.oliveira@uol.com.br;1.0;4/29/25
425616;Larissa Ferreira;larissa.ferreira@yahoo.com.br;1.0;4/29/25
425814;Eliane Duarte;eduarte@yahoo.com.br;1.0;4/29/25
425669;Pedro Oliveira;pedro690@yahoo.com.br;1.0;4/29/25
425878;Bruno Santos;bsantos@yahoo.com.br;1.0;4/29/25
425974;Luciana Melo;luciana904@outlook.com;1.0;4/29/25
425659;Luciana Melo;lmelo@yahoo.com.br;1.0;4/29/25
426003;Natália Campos;natália715@outlook.com;1.0;4/29/25
425918;Renata Freitas;renata.freitas@hotmail.com;1.0;4/29/25
425589;Eliane Duarte;eduarte@gmail.com;1.0;4/29/25
426044;Carlos Souza;carlos437@hotmail.com;1.0;4/29/25
425550;Henrique Dias;henrique819@yahoo.com.br;1.0;4/29/25
425912;Luciana Melo;luciana.melo@hotmail.com;1.0;4/29/25
425865;Marcos Cavalcanti;mcavalcanti@gmail.com;1.0;4/29/25
425983;Vinícius Pinto;vpinto@outlook.com;1.0;4/28/25
425579;Priscila Gomes;priscila.gomes@hotmail.com;1.0;4/28/25
425886;Tatiane Monteiro;tatiane751@hotmail.com;1.0;4/28/25
425758;Felipe Ramos;felipe724@uol.com.br;1.0;4/28/25
425965;Rafael Alves;rafael845@outlook.com;1.0;4/28/25
426019;Natália Campos;ncampos@yahoo.com.br;1.0;4/28/25
425860;Camila Rocha;crocha@yahoo.com.br;1.0;4/28/25
425635;Renata Freitas;renata.freitas@uol.com.br;1.0;4/28/25
425861;Ana Silva;ana705@yahoo.com.br;1.0;4/28/25
425722;André Correia;andré.correia@outlook.com;1.0;4/28/25
426058;Eliane Duarte;eliane693@yahoo.com.br;1.0;4/28/25
425623;Juliana Pereira;jpereira@yahoo.com.br;1.0;4/28/25
425636;Aline Castro;aline.castro@outlook.com;1.0;4/28/25
426039;Fábio Nascimento;fábio.nascimento@yahoo.com.br;1.0;4/28/25
425893;Marcos Cavalcanti;marcos899@yahoo.com.br;1.0;4/28/25
425706;Paulo Figueiredo;paulo634@yahoo.com.br;1.0;4/28/25
425917;Leonardo Ribeiro;leonardo.ribeiro@yahoo.com.br;1.0;4/28/25
425902;Marcelo Barbosa;mbarbosa@outlook.com;1.0;4/28/25
425883;Eduardo Cunha;eduardo278@uol.com.br;1.0;4/28/25
425578;Renata Freitas;renata.freitas@yahoo.com.br;1.0;4/28/25
425876;Mariana Costa;mcosta@gmail.com;1.0;4/28/25
425665;Mariana Costa;mariana.costa@hotmail.com;1.0;4/28/25
425899;Eduardo Cunha;eduardo.cunha@uol.com.br;1.0;4/28/25
426071;Marcelo Barbosa;marcelo69@uol.com.br;1.0;4/28/25
425924;Aline Castro;acastro@yahoo.com.br;1.0;4/28/25
425612;Débora Lopes;dlopes@uol.com.br;1.0;4/28/25
425846;Isabela Cardoso;icardoso@outlook.com;1.0;4/28/25
426040;Fernanda Lima;fernanda528@gmail.com;1.0;4/28/25
425890;Pedro Oliveira;pedro.oliveira@outlook.com;1.0;4/28/25
426062;Roberto Macedo;rmacedo@yahoo.com.br;1.0;4/28/25
425979;Thiago Carvalho;thiago6@uol.com.br;1.0;4/28/25
425987;Marcos Cavalcanti;mcavalcanti@gmail.com;1.0;4/28/25
425606;Natália Campos;natália610@gmail.com;1.0;4/28/25
425617;Amanda Nunes;anunes@outlook.com;1.0;4/28/25
425928;Bruno Santos;bruno620@uol.com.br;1.0;4/28/25
425602;Amanda Nunes;amanda.nunes@yahoo.com.br;1.0;4/28/25
425887;Renata Freitas;renata286@uol.com.br;1.0;4/28/25
425624;Marcelo Barbosa;marcelo.barbosa@gmail.com;1.0;4/28/25
425716;Tatiane Monteiro;tatiane748@uol.com.br;1.0;4/28/25
425987;Thiago Carvalho;tcarvalho@outlook.com;1.0;4/28/25
425659;Carlos Souza;csouza@gmail.com;1.0;4/28/25
425784;Priscila Gomes;pgomes@gmail.com;1.0;4/28/25
426091;Patrícia Moreira;pmoreira@hotmail.com;1.0;4/28/25
425693;Rodrigo Teixeira;rodrigo839@outlook.com;1.0;4/28/25
425634;Juliana Pereira;jpereira@uol.com.br;1.0;4/28/25
426008;Juliana Pereira;juliana.pereira@hotmail.com;1.0;4/28/25
425651;Carlos Souza;carlos587@gmail.com;1.0;4/28/25
425676;Ana Silva;asilva@uol.com.br;1.0;4/28/25
426039;Eliane Duarte;eliane.duarte@yahoo.com.br;1.0;4/28/25
425903;Isabela Cardoso;isabela.cardoso@outlook.com;1.0;4/28/25
425972;Gustavo Araujo;gustavo926@uol.com.br;1.0;4/28/25
425629;Thiago Carvalho;thiago517@yahoo.com.br;1.0;4/28/25
425959;Gustavo Araujo;gustavo329@hotmail.com;1.0;4/28/25
425736;Vanessa Mendes;vanessa.mendes@uol.com.br;1.0;4/28/25
425844;André Correia;andré.correia@yahoo.com.br;1.0;4/28/25
426066;Leandro Vieira;leandro80@yahoo.com.br;1.0;4/28/25
425961;Mariana Costa;mariana191@yahoo.com.br;1.0;4/28/25
425696;Eliane Duarte;eduarte@uol.com.br;1.0;4/28/25
426063;Isabela Cardoso;isabela.cardoso@outlook.com;1.0;4/28/25
426008;Henrique Dias;henrique.dias@uol.com.br;1.0;4/28/25
425850;Carlos Souza;csouza@yahoo.com.br;1.0;4/28/25
425985;Luciana Melo;lmelo@hotmail.com;1.0;4/28/25
425621;Vinícius Pinto;vinícius.pinto@yahoo.com.br;1.0;4/28/25
425622;Rodrigo Teixeira;rodrigo.teixeira@gmail.com;1.0;4/28/25
425739;Fernanda Lima;fernanda.lima@outlook.com;1.0;4/28/25
425972;Leonardo Ribeiro;leonardo.ribeiro@yahoo.com.br;1.0;4/28/25
425953;Aline Castro;aline.castro@outlook.com;1.0;4/28/25
426103;Thiago Carvalho;thiago.carvalho@outlook.com;1.0;4/28/25
426093;Camila Rocha;camila640@uol.com.br;1.0;4/28/25
